station_id,x,y
108,45.24566236987829,19.847557973116636
109,45.23644229938476,19.810432344675064
110,45.25245299566619,19.847261756658554
111,45.244194018823876,19.881045520305634
112,45.23305375335786,19.884635657072067
113,45.27501478602545,19.80112910270691
114,45.20077878071726,19.93267133831978
115,45.24934415516131,19.876153483910457
116,45.249278787148945,19.822310507297516
117,45.24340575044324,19.881726801395416
118,45.23934431320745,19.825655221939087
119,45.2445010895235,19.7762730717659
120,45.239416397049496,19.834667444229126
121,45.248893564764565,19.87653538584709
122,45.26137042033323,19.831885993480682
123,45.264269272943466,19.846143275499344
124,45.2274227292304,19.8868390917778
125,45.247628292518485,19.80759514903184
126,45.24842506358157,19.82492968440056
127,45.248172209939746,19.81419950723648
128,45.24920973642788,19.826844602212077
129,45.25370011278991,19.86542091381125
130,45.3048388326123,19.945452158723697
131,45.19691653607326,19.890891909599304
132,45.21121979826141,19.918650090694427
133,45.239835364991364,19.82547953724861
134,45.24737357090176,19.878538995981216
135,45.245604717450476,19.84748974442482
136,45.25490198117501,19.860709011554718
137,45.24629891064695,19.800600707530975
138,45.24749994431678,19.807783663272858
139,45.26674888736241,19.80515184302135
140,45.26770598196541,19.81236219406128
141,45.265225455943536,19.836295545101166
142,45.23890116686861,19.810938252776396
143,45.22711720349052,19.851231247230317
144,45.24349262293446,19.70698893070221
145,45.27797805667278,19.807180166244507
146,45.24649530782654,19.80172723531723
147,45.298169474412546,19.822289049625397
148,45.247919167071615,19.812622368335724
149,45.302335182632184,19.82469767332077
150,45.315864076127475,19.739368557929993
151,45.298980754993394,19.74114418029785
152,45.24427067484533,19.794983165668555
153,45.254129470083846,19.82464367157945
154,45.24452362515828,19.84391686259187
155,45.26404749847325,19.830118037750708
156,45.26592016517858,19.814888834953308
157,45.222390037028575,19.851122796535492
158,45.24347373762157,19.785676896572113
159,45.31487951102154,19.861851632595062
160,45.25347074418027,19.847892075777054
161,45.25931460915665,19.82517157564871
162,45.254267495518775,19.853927627555095
163,45.277470348037596,19.796673953533173
164,45.27071493728535,19.841989874839783
165,45.28386261560606,19.767762422561646
166,45.20365143274232,19.938098788261414
167,45.2529670979886,19.86653324966028
168,45.24918424381983,19.82742127715028
169,45.19879051819809,19.931401312351227
170,45.32191066596772,19.83982264995575
171,45.24874293534502,19.824971216730773
172,45.262494892064545,19.81910305548797
173,45.26377088094737,19.848993122577667
174,45.27895960595568,19.806327391415834
175,45.27206834886466,19.82358455657959
176,45.20300698855934,19.937371909618378
177,45.244781404373036,19.84495487748063
178,45.24174759351494,19.714421331882477
179,45.24071263732639,19.825329333543777
180,45.26133454952689,19.841516464948654
181,45.25902555468008,19.83293741941452
182,45.25260751709294,19.867631180095486
183,45.25490594647777,19.86000408171094
184,45.26478106429454,19.81063199113123
185,45.26751720906209,19.833033978939056
186,45.230377150267216,19.894461929798126
187,45.252334036857185,19.836864173412323
188,45.252399055146164,19.871420234485413
189,45.25177511594278,19.83718067407608
190,45.254856665517075,19.85995262861252
191,45.27276863702557,19.83043223619461
192,45.211465446186075,19.918135106563568
193,45.25301467930604,19.866511210493627
194,45.26137797207904,19.85561415553093
195,45.25483564413605,19.8616983890588
196,45.23301030914829,19.89161342382431
197,45.24863297167013,19.824831783771515
198,45.250495336275065,19.848454669117928
199,45.25237025955697,19.871581167026307
200,45.26718511599134,19.84322957008044
201,45.214959200653716,19.911358505487442
202,45.319025131218815,19.867784678936005
203,45.26260058666594,19.812148780329153
204,45.25255011327463,19.838575244648382
205,45.264891312875854,19.83052209019661
206,45.24935809731552,19.83143538236618
207,45.21822223771428,19.890576750040054
208,45.206231026242214,19.93328422307968
209,45.238567120652654,19.848220646381378
210,45.2591525239777,19.82367329474073
211,45.24316401759468,19.79001134634018
212,45.22045543019061,19.829435795545578
213,45.261764934791955,19.854515031001938
214,45.31652798776821,19.86039251089096
215,45.28460238867794,19.765541553497314
216,45.263840165616855,19.81651792069897
217,45.32577290338705,19.870776683092117
218,45.2640361242021,19.829521626234055
219,45.327590779470306,19.871676564216614
220,45.2446160358982,19.880932509822742
221,45.26252884658501,19.838767021856256
222,45.25056284289462,19.837636649608612
223,45.24750183271458,19.80794459581375
224,45.24490144957204,19.84096795320511
225,45.25595237383161,19.841311464551836
226,45.258395772497444,19.854793220802094
227,45.249339213952595,19.757033586502075
228,45.316901434647875,19.8600035905838
229,45.265036674791084,19.81605291366577
230,45.258879705368614,19.823144003748894
231,45.2416682727223,19.883324056863785
232,45.265190767453845,19.829876348376274
233,45.238452854508274,19.82361137866974
234,45.23820543446602,19.701104164123535
235,45.26193245664006,19.81317857047543
236,45.23435706420274,19.884737581014633
237,45.26494983525013,19.830105006694794
238,45.2459439856055,19.84779903665185
239,45.24015815028749,19.83724737077864
240,45.23675205605449,19.88756999373436
241,45.237817303908464,19.725964218378067
242,45.26347944507728,19.817729685892004
243,45.25446298421694,19.842192381620407
244,45.249660230268965,19.753629863262177
245,45.24867073885933,19.81642037630081
246,45.24394964559184,19.7785422205925
247,45.26363589902877,19.820001125335693
248,45.25466441976065,19.863340079173213
249,45.24995644403125,19.79452246436267
250,45.29926753046844,19.822578728199005
251,45.287953892755546,19.733494520187378
252,45.2490030890416,19.75843369960785
253,45.239064789527305,19.8255854845047
254,45.243558721480085,19.881497472524643
255,45.292875111927664,19.830719232559204
256,45.254058349115134,19.806592403620016
257,45.23355890053274,19.791069970233366
258,45.24781675350727,19.878042116761208
259,45.339046157934106,19.728901907801628
260,45.30144093954728,19.74290907382965
261,45.31903644732834,19.86777663230896
262,45.25192098350238,19.836966767907143
263,45.20190329006916,19.936009347438812
264,45.20388388442444,19.938487708568573
265,45.26171119186333,19.850271195173264
266,45.24641152522982,19.87372903560754
267,45.24563795361241,19.77247506380081
268,45.32661773272332,19.736530780792236
269,45.2481929820654,19.849077612161636
270,45.191470013803986,19.894971549510956
271,45.23950220519834,19.822445014824552
272,45.25358247835306,19.847380020073615
273,45.24832327977138,19.815269708633423
274,45.25264207128498,19.84732939305104
275,45.244357563536035,19.776627123355865
276,45.25361959595032,19.84740525484085
277,45.292324137757184,19.742571115493774
278,45.26964054082145,19.80979061700043
279,45.244576629371274,19.79534089565277
280,45.249728209962,19.838097989559174
281,45.2533301045092,19.865863546729088
282,45.256384538875515,19.81337034580065
283,45.26340746735846,19.818000197410583
284,45.263888871872055,19.82056438922882
285,45.25160032571465,19.836495191557333
286,45.251321932785004,19.83719676733017
287,45.22645929786396,19.856615960597992
288,45.24728970108143,19.84879195690155
289,45.25842503680964,19.8549501306843
290,45.28297563007329,19.77165699005127
291,45.26858943080883,19.82380449771881
292,45.239734009366096,19.824359631165862
293,45.264167948930755,19.83018325699959
294,45.250804544259125,19.79725867509842
295,45.251816012152,19.872485973173752
296,45.31054873037709,19.830756783485413
297,45.241541194709406,19.83222311362624
298,45.24777564972006,19.84926536679268
299,45.25108854278561,19.84728455543518
300,45.26186770138819,19.81977846007794
301,45.2754904297014,19.800925254821777
302,45.2508432541477,19.847447499632835
303,45.28343233499443,19.82692390680313
304,45.31464939946931,19.863678216934204
305,45.25237631749293,19.8712127096951
306,45.249777306356364,19.756481051445007
307,45.23601354803748,19.71912056207657
308,45.23688271935844,19.826176408678293
309,45.198297221777885,19.89030584692955
310,45.265829551412665,19.858897179365158
311,45.26327899810716,19.815564395394176
312,45.250328693716895,19.847843796014786
313,45.25391767955245,19.849207343067974
314,45.25252607060844,19.847434401599457
315,45.22957244466513,19.86142784357071
316,45.27618501330445,19.829273521900177
317,45.253512284548556,19.847555458545685
318,45.22614192866194,19.897494167089462
319,45.25210360854484,19.847133591465536
320,45.31620357737009,19.865212440490723
321,45.23857845281975,19.696005284786224
322,45.23487271371946,19.88927587866783
323,45.25116180757352,19.79737097164616
324,45.241068704426915,19.88408161327243
325,45.250272044577244,19.837802946567535
326,45.261077695380564,19.856140070187394
327,45.24901108132553,19.80714056175202
328,45.25585234227765,19.841415882110596
329,45.228920738116734,19.886861890554428
330,45.25201427481561,19.83691103872843
331,45.21481371056458,19.911510050296783
332,45.20680362344018,19.931496530771255
333,45.28372673787076,19.768320322036743
334,45.259106551184104,19.823217722587287
335,45.26995839205799,19.842328108758238
336,45.251837428344146,19.852933287620544
337,45.274667488124855,19.801998138427734
338,45.251525865653484,19.847056567668915
339,45.32137506147465,19.8445326089859
340,45.28665936003441,19.832814037799835
341,45.203350945014044,19.937699139118195
342,45.241383094672166,19.883753210306168
343,45.23609948744339,19.810384064912796
344,45.24783125388504,19.788343117106706
345,45.25368222210232,19.84293669462204
346,45.26201860112496,19.813340070595586
347,45.289750338196484,19.74264621734619
348,45.26581067352658,19.814894199371338
349,45.25142553587056,19.873135328380158
350,45.26025940672133,19.82157855760306
351,45.338104652492994,19.73221778869629
352,45.24745839955096,19.74259525537491
353,45.25427338061554,19.86464537527354
354,45.24084011926184,19.829343259334564
355,45.26114622742168,19.841808825731277
356,45.24625106897602,19.847850501537323
357,45.30250874716606,19.830501973628998
358,45.20790911657536,19.928016364574432
359,45.26439500314481,19.810896188719198
360,45.27549986703556,19.800663739442825
361,45.261084428563684,19.820285931273247
362,45.270034225011436,19.842340132768413
363,45.25419203171257,19.852544367313385
364,45.27897836150908,19.793061017990112
365,45.23592288654528,19.72135752439499
366,45.24935797099616,19.831825465662405
367,45.25428304205627,19.853002668824047
368,45.24797147657027,19.877832801648765
369,45.29742610480595,19.830681681632996
370,45.28318699809713,19.834882020950317
371,45.25897272159202,19.82307158410549
372,45.24526290502434,19.847038462758064
373,45.21046395183845,19.890614300966263
374,45.23846135365089,19.698022305965424
375,45.25214332459582,19.836979508399963
376,45.2431337367411,19.881765462923795
377,45.218006849030665,19.89070951938629
378,45.283741835412954,19.768234491348267
379,45.23609363297314,19.887793958187103
380,45.23986841640134,19.825308546423912
381,45.24817409831511,19.81425851583481
382,45.2380533306601,19.799918666831218
383,45.25483737463639,19.86144695430994
384,45.23259664305424,19.892137795686722
385,45.237154359452525,19.70933586359024
386,45.22316839542729,19.843255877494812
387,45.24219430576001,19.844899715390056
388,45.25468201108041,19.842291623353958
389,45.23790465712406,19.82920713722706
390,45.26406538583749,19.82974961400032
391,45.24417249001696,19.706168174743652
392,45.25960706018432,19.832604825496674
393,45.219760164778535,19.82519656419754
394,45.279815900500765,19.828185708029196
395,45.246791727581595,19.848319127850118
396,45.27185505183209,19.873234927654266
397,45.30214187295957,19.824005307164043
398,45.27954456397785,19.789681434631348
399,45.24704483863444,19.878917187452316
400,45.200311961063036,19.932420551776886
401,45.260450737028314,19.809178053110372
402,45.254112728295986,19.85243171453476
403,45.24914789369034,19.819920480949804
404,45.26135720477564,19.855946749448776
405,45.261621515343194,19.85282063484192
406,45.236472519621955,19.88779529929161
407,45.21426575753742,19.91207331418991
408,45.25379123375129,19.841356873512268
409,45.26439217121788,19.82975010570044
410,45.25582046549173,19.84161099186167
411,45.236172205300775,19.72299098968506
412,45.24609140250194,19.847930297255516
413,45.26413051652043,19.830062091350555
414,45.22857882531586,19.860033094882965
415,45.277476010240754,19.79637622833252
416,45.215475026152205,19.910893142223358
417,45.31535859273089,19.86444264650345
418,45.26971826209904,19.82847958803177
419,45.25076300191029,19.834852516651154
420,45.28605926050055,19.761056900024414
421,45.26403612420207,19.821503162384033
422,45.26119672990214,19.841721653938293
423,45.24802869322754,19.81410026550293
424,45.24334059598766,19.825255572795868
425,45.25036268317354,19.80622261762619
426,45.22030428625902,19.903322607278824
427,45.278615988963914,19.7938871383667
428,45.25572520933243,19.835000038146973
429,45.25339899256352,19.840324223041534
430,45.25987795550792,19.84273251146078
431,45.2551587692204,19.84194964170456
432,45.290878748569945,19.83073264360428
433,45.21954478192065,19.904765635728836
434,45.2506648107832,19.834498465061188
435,45.26306198630924,19.830697774887085
436,45.242624899030524,19.882138520479202
437,45.24483346410238,19.7296804189682
438,45.23390185323185,19.84965831041336
439,45.252593605931345,19.868101760766876
440,45.24139631487833,19.709628224372864
441,45.26378692772754,19.850116968154907
442,45.263915301805575,19.822667241096497
443,45.243647482263235,19.881576597690582
444,45.328043353657456,19.871480762958527
445,45.25278573284718,19.867142871044052
446,45.24532623058622,19.846607118233806
447,45.244686161972105,19.847067296504974
448,45.253691599907725,19.846790269039047
449,45.2440435438467,19.84730448340997
450,45.268287398563096,19.811750650405884
451,45.25400047610089,19.842025324396673
452,45.26101265522405,19.82036054134369
453,45.25247565445871,19.86959919333458
454,45.22323640681995,19.843489229679108
455,45.24848165094167,19.877424180431262
456,45.22795922118756,19.896468222141266
457,45.24502608938858,19.880497008562088
458,45.28571957870541,19.739331007003784
459,45.20805273461943,19.889215528964996
460,45.24519227538523,19.846913069486618
461,45.24794371605595,19.812901318073273
462,45.19673981344484,19.89107295870781
463,45.25181008000903,19.87252078950405
464,45.31436270180188,19.832261502742767
465,45.2424539214035,19.727703630924225
466,45.252651291141675,19.86747018992901
467,45.23406196438198,19.860718219861155
468,45.254016431141274,19.864894598722458
469,45.24878781698633,19.843076169490814
470,45.226378066629756,19.89727556705475
471,45.223918405453226,19.899476319551468
472,45.238343073801865,19.8312633857131
473,45.2951686450739,19.822653473820537
474,45.31447775827688,19.863477051258087
475,45.367410563949306,19.835197002394125
476,45.34093548470174,19.723119735717773
477,45.23894108097313,19.690179526805878
478,45.241630500877406,19.713785648345947
479,45.252027071195705,19.8370182216604
480,45.25813081748834,19.841624914988643
481,45.239953405652884,19.8259274661541
482,45.318232997933166,19.85592931509018
483,45.254970315997795,19.841833468526602
484,45.25511452322427,19.841735400259495
485,45.23883802181445,19.80303597454622
486,45.25465143866221,19.863428592070704
487,45.24785149871506,19.849270060658455
488,45.25352965633506,19.84377855071216
489,45.28985223570748,19.83104109764099
490,45.19786865522857,19.93372544646263
491,45.25863234294412,19.842208474874496
492,45.24490144957204,19.796067774295807
493,45.29658084021481,19.82224613428116
494,45.25248308153615,19.870100587650086
495,45.2594231693369,19.826215625507757
496,45.24971310337059,19.832578003406525
497,45.25188513807427,19.847053707344458
498,45.25417692630842,19.835844933986664
499,45.249214583599624,19.825220704078674
500,45.26135336621605,19.855955377570353
501,45.255423737866934,19.802765250205994
502,45.27586603439021,19.828197956085205
503,45.25909685852862,19.82265315949917
504,45.254467578785366,19.864315062150126
505,45.25723442934426,19.816256761550903
506,45.25379928989908,19.84864443540573
507,45.26069075909621,19.832041561603546
508,45.27493928666265,19.801483154296875
509,45.25887111524844,19.82104414710193
510,45.26547346622847,19.86056350171566
511,45.254169373604825,19.864732325077057
512,45.24133210241965,19.727392494678497
513,45.247672024301664,19.839479327201843
514,45.2611461407824,19.811044547750498
515,45.25803446376673,19.84196439385414
516,45.22238625856376,19.852345883846283
517,45.2524945681265,19.869112707674503
518,45.23317876595167,19.788062543375418
519,45.24900308904162,19.750373661518097
520,45.25807952521079,19.854862958891317
521,45.24057665627993,19.884537756443024
522,45.23977964971394,19.885208308696747
523,45.26708680449511,19.81337070465088
524,45.252881622959265,19.847544729709625
525,45.247148701248214,19.74043071269989
526,45.26370763771079,19.820052087306976
527,45.24807023757625,19.813534319400787
528,45.26797026297535,19.842907190322876
529,45.2537411340377,19.84733784207492
530,45.25374264422109,19.835866391658783
531,45.33680749394816,19.732346534729004
532,45.25237746629254,19.836864173412323
533,45.25008025491812,19.83332750205591
534,45.26039195742653,19.842928647994995
535,45.25122751917199,19.835544526576996
536,45.247992780798626,19.812882500700653
537,45.27096787858222,19.808038473129272
538,45.282617057517406,19.773802757263184
539,45.25261349525171,19.83839303255081
540,45.23974376526905,19.88519623875618
541,45.25116948607038,19.873409941792488
542,45.24900308904162,19.758393466472626
543,45.32237460097841,19.866577684879303
544,45.24776136048095,19.809555084211752
545,45.25426227215782,19.842619837727398
546,45.249675336874425,19.753715693950653
547,45.25528338652982,19.841836988925934
548,45.255755419313,19.83494371175766
549,45.247860509119015,19.788422640413046
550,45.21417556521508,19.851826697631623
551,45.259662189986614,19.828323662368348
552,45.27843230437714,19.827413795319444
553,45.24104628129574,19.884179944251628
554,45.3507994000384,19.721606969833374
555,45.25404840390208,19.84251943300478
556,45.268464403959285,19.832005173666403
557,45.23869744043771,19.70109611749649
558,45.253692480848805,19.841092497072168
559,45.25245186346396,19.847386479377747
560,45.262803897363604,19.850362502911594
561,45.274138987241486,19.803253412246704
562,45.2432338936019,19.790738224983215
563,45.278970812104745,19.80657398700714
564,45.26381335770851,19.820666313171387
565,45.21097981811043,19.91928979754448
566,45.209538026281194,19.923773109912872
567,45.308469989027046,19.830550253391266
568,45.25137801476565,19.79709336301312
569,45.24873871973666,19.748968183994293
570,45.25245397113033,19.869832545518875
571,45.25305560620037,19.866348020732403
572,45.350101960346905,19.72843050956726
573,45.25560968698546,19.841480255126953
574,45.24878219986779,19.84875574707985
575,45.23308762771769,19.787359804613516
576,45.23954312280888,19.824205569002515
577,45.252381746170144,19.871122017502785
578,45.26084332164159,19.820600057050797
579,45.26036476992725,19.842928647994995
580,45.24585323760532,19.799157679080963
581,45.248549883765484,19.815792739391327
582,45.275530066494476,19.80059266090393
583,45.24115835069698,19.625028669834137
584,45.279495493320844,19.790169596672058
585,45.338842837830576,19.832014383282512
586,45.21200586788574,19.91680473089218
587,45.253803066275644,19.841370284557343
588,45.370304939279634,19.79496923093393
589,45.33004972233663,19.73517894744873
590,45.319847429295706,19.84776735305786
591,45.289591830593274,19.750488996505737
592,45.25979990282719,19.83476333320141
593,45.2641305165204,19.82882022857666
594,45.25290000174259,19.83906626701355
595,45.20193825344903,19.935930222272873
596,45.251357809916804,19.84696537256241
597,45.266452518132176,19.83444482088089
598,45.26352073937603,19.83068972826004
599,45.23888435038886,19.847837341949344
600,45.25333057656024,19.844220466911793
601,45.24898420556063,19.75028783082962
602,45.268807676115316,19.82393567171016
603,45.24959602715083,19.832451939582825
604,45.2544412703008,19.855328500270844
605,45.3278811816561,19.87155318260193
606,45.24020506752448,19.8252971470356
607,45.25440136685562,19.827376842545164
608,45.24675968757299,19.7389554977417
609,45.254377828592446,19.854977130889893
610,45.23385312079472,19.79344958067486
611,45.33892555420026,19.730556663125753
612,45.26188679998241,19.813459709330346
613,45.22069725964539,19.902739226818085
614,45.243851442686314,19.729500710964203
615,45.3695907809772,19.821893245680258
616,45.22135094974231,19.847812950611115
617,45.263839787677185,19.829018712043762
618,45.24214986154395,19.882216304540634
619,45.24843173464329,19.81524404953234
620,45.25813789972828,19.82398510546659
621,45.217252982212926,19.89081010222435
622,45.24248791557243,19.847601391375065
623,45.25149036664968,19.797011555638164
624,45.26901743304098,19.842624843295198
625,45.260444254515704,19.808836251540924
626,45.2080886390738,19.927443712949753
627,45.271432366974885,19.846830455353484
628,45.23779275054801,19.884296357631683
629,45.26147790678484,19.850658595523782
630,45.263896423282894,19.823021292686462
631,45.27222501785589,19.779081344604492
632,45.19582878541259,19.935168433003128
633,45.23739989533803,19.725718796253204
634,45.28385506685155,19.76767659187317
635,45.251883690537426,19.805016964673996
636,45.252890558806676,19.803133341483772
637,45.369618606188496,19.80107241877704
638,45.24224592707025,19.8108222472365
639,45.265872623941064,19.835220063105226
640,45.250758154870674,19.834614962383057
641,45.24967156022344,19.755968749523163
642,45.281363922996384,19.77888822555542
643,45.248101395817876,19.84921172261238
644,45.26357787872251,19.816392034315413
645,45.25408629379922,19.841984510421753
646,45.27915765956883,19.79112982749939
647,45.24851966995184,19.747806787490845
648,45.25100036712094,19.873637091368437
649,45.230987283305765,19.886595010757446
650,45.24363237405463,19.783316552639008
651,45.24321311966279,19.72861021757126
652,45.267256701424564,19.813140034675598
653,45.25653558686399,19.841605961246387
654,45.24592358241737,19.8477740585804
655,45.2202542197431,19.836138635873795
656,45.267920979984446,19.805649224225476
657,45.24937698067219,19.821838438510895
658,45.25972260539699,19.85527237491624
659,45.199151510186404,19.94078904390335
660,45.2574924661674,19.833801090717316
661,45.263118622690904,19.830877482891083
662,45.24288208908091,19.842125907889567
663,45.262676857415535,19.83969658613205
664,45.263896423282894,19.824906885623932
665,45.25314974940094,19.84763592481613
666,45.19842857890523,19.942457377910614
667,45.227753314661896,19.88678812980652
668,45.24936401496188,19.844649866245163
669,45.24069571838683,19.88449428235981
670,45.369554978608576,19.82806232641451
671,45.2581751865121,19.841392903908854
672,45.248884123006654,19.843369871377945
673,45.20525778675795,19.936300367116928
674,45.25755703834056,19.841817857231945
675,45.260017618407254,19.80855580419302
676,45.24956203723537,19.753088057041168
677,45.264908303248816,19.830137193202972
678,45.25359530203898,19.85476447676774
679,45.25353532092661,19.847740173427155
680,45.248143254535485,19.78689730167389
681,45.22388628935766,19.839278161525726
682,45.27331980114544,19.784606024622917
683,45.23997984672745,19.825298488140106
684,45.25466973804575,19.863049238920212
685,45.26554071906853,19.835874438285828
686,45.23746700804952,19.82764807966305
687,45.262763700433425,19.83087882399559
688,45.26010617645185,19.809069028124213
689,45.261079677355404,19.8559507727623
690,45.25247363991393,19.838045507713105
691,45.252670142056,19.836689829826355
692,45.2480653903068,19.81335845659487
693,45.24969705261277,19.756157845258713
694,45.22943832595711,19.895340353250504
695,45.20644645952769,19.93259757757187
696,45.25356515406422,19.840756058692932
697,45.30307251506571,19.86117289522906
698,45.27550552943533,19.800721406936646
699,45.247942520141564,19.87809205047597
700,45.26010913931721,19.855589837534353
701,45.255710104336075,19.834793508052826
702,45.24880921818466,19.791534170508385
703,45.25492270382014,19.860974203184014
704,45.25517928663915,19.835117697721216
705,45.278548043854066,19.79439675807953
706,45.237316791003245,19.70812886953354
707,45.23711894553536,19.821610283106565
708,45.30132019678413,19.74266767501831
709,45.264352839307584,19.830339521868154
710,45.254175038132615,19.853052645921707
711,45.24938214040078,19.824144425801933
712,45.221838378506845,19.90159660577774
713,45.1962975319479,19.931401312351227
714,45.25431180440707,19.842540890022065
715,45.21066047287474,19.92037206888199
716,45.237034156665814,19.826615072797722
717,45.25028337440969,19.8478102684021
718,45.26441369253383,19.83034372329712
719,45.25461498139725,19.85712021589279
720,45.26104191841789,19.84316736459732
721,45.263751970905695,19.809125784822754
722,45.262263407313,19.840230345726013
723,45.30491315438554,19.922856571660077
724,45.2491919235061,19.831000864505768
725,45.24943740737137,19.845038205385208
726,45.2486367483902,19.824994057416916
727,45.22415266348377,19.887502938508987
728,45.26583143920095,19.834389835596085
729,45.257711481346334,19.833870828151703
730,45.229655560325334,19.855532348155975
731,45.24712226351003,19.766265749931335
732,45.252150877568866,19.854494333267212
733,45.25932763620482,19.842491447925568
734,45.25226329430741,19.83690672990633
735,45.26354150588803,19.84370917081833
736,45.28773876837351,19.832167625427246
737,45.26050573879504,19.843038618564606
738,45.281046860477105,19.780679941177368
739,45.25280326182354,19.855348616838455
740,45.2537180977431,19.848255515098572
741,45.25215528331567,19.801285341382027
742,45.24305164924066,19.83872562646866
743,45.25345941498366,19.84442263841629
744,45.26888391070109,19.82388898730278
745,45.24657462187966,19.84815627336502
746,45.25493949250377,19.86064696320682
747,45.252173977194744,19.872087568219285
748,45.23758499091957,19.8868927359581
749,45.23470413650764,19.817877486348152
750,45.22349711640476,19.841606318950653
751,45.31116743358798,19.741348028182983
752,45.256638346100225,19.841497060842812
753,45.25347779357996,19.865742802794557
754,45.26832227319374,19.832188108048285
755,45.26392285321287,19.824273884296417
756,45.2438268919334,19.847340881824493
757,45.23565090120089,19.810296893119812
758,45.25904257815249,19.823809191584587
759,45.23603854300472,19.88811779039679
760,45.24119949062615,19.8839345946908
761,45.21994342849762,19.90401729941368
762,45.23812516437351,19.844583570957184
763,45.31901758714447,19.867763221263885
764,45.25996200217551,19.842775762081146
765,45.25945602036615,19.832883775234222
766,45.29966373104115,19.83060121536255
767,45.263888871872055,19.823745489120483
768,45.253753407273045,19.84750682124286
769,45.25012072821542,19.874991416854755
770,45.26147642861073,19.85034670040477
771,45.22897646404128,19.857250303030014
772,45.25418624087791,19.842402756912634
773,45.240430287428744,19.82528507709503
774,45.26339047653638,19.819695353507996
775,45.26074362192866,19.842545092105865
776,45.25855760850647,19.839249058641144
